title,authors,average_rating,ratings_count,length_category,is_series,series_name,series_position,language_code,publication_date,review_engagement,popularity_category
Adam's Fall (Mason Sisters  #2),Sandra Brown,3.74,3065,Unknown,True,Mason Sisters,2.0,eng,11/27/2001,0.03066884176182708,Modest
Seduction by Design,Erin St. Claire/Sandra Brown,3.56,2882,Unknown,False,Standalone,,eng,3/1/2002,0.040249826509368494,Modest
Prime Time,Rachel Ryan/Sandra Brown,3.58,2005,Unknown,False,Standalone,,eng,9/1/1995,0.029925187032418952,Modest
Tiger Prince,Erin St. Claire/Sandra Brown,3.78,2275,Unknown,False,Standalone,,eng,9/24/1999,0.03296703296703297,Modest
Best Kept Secrets,Sandra Brown,3.77,5805,Unknown,False,Standalone,,eng,11/3/2003,0.05133505598621878,Modest
Tomorrow's Promise,Sandra Brown,3.71,1764,Unknown,False,Standalone,,eng,5/25/2000,0.0391156462585034,Modest
Sweet Anger,Erin St. Claire/Sandra Brown,3.59,2288,Unknown,False,Standalone,,eng,1/1/1999,0.037587412587412584,Modest
Demon Rumm,Sandra Brown,3.35,3122,Unknown,False,Standalone,,eng,11/29/2005,0.04612427930813581,Modest
Breakfast in Bed (Bed & Breakfast #1),Sandra Brown,3.54,53,Unknown,True,Bed & Breakfast,1.0,eng,11/4/1996,0.11320754716981132,Unknown
Above and Beyond,Erin St. Claire/Sandra Brown,3.73,2149,Unknown,False,Standalone,,eng,2/23/2004,0.04048394602140531,Modest
Fanta C (Mason Sisters  #1),Sandra Brown,3.62,2317,Unknown,True,Mason Sisters,1.0,eng,1/21/1997,0.027190332326283987,Modest
Relentless Desire,Sandra Brown,3.63,22,Unknown,False,Standalone,,eng,12/31/1983,0.18181818181818182,Unknown
Sunny Chandler's Return,Sandra Brown,3.59,2973,Unknown,False,Standalone,,eng,11/23/2004,0.04641775983854692,Modest
Sandra Brown: Three Complete Novels (Best Kept Secrets  Mirror Image  and Slow Heat in Heaven),Sandra Brown,4.21,343,Unknown,False,Standalone,,eng,4/14/1992,0.014577259475218658,Niche
The Devil's Own (Hellraiser #2),Erin St. Claire/Sandra Brown,3.78,65,Unknown,True,Hellraiser,2.0,en-US,2/22/2001,0.13846153846153847,Unknown
The Switch,Sandra Brown,3.92,9295,Unknown,False,Standalone,,eng,9/6/2001,0.05142549757934373,Modest
Play Dirty,Sandra Brown,3.92,9552,Unknown,False,Standalone,,eng,8/14/2007,0.06564070351758794,Modest
A Secret Splendor,Erin St. Claire/Sandra Brown,3.66,18,Unknown,False,Standalone,,eng,1/1/1996,0.1111111111111111,Unknown
Texas! Trilogy,Sandra Brown,4.29,949,Unknown,True,Series,,eng,4/1/1992,0.0410958904109589,Niche
Betrogen,Sandra Brown,3.92,5,Unknown,False,Standalone,,ger,2/1/2003,0.0,Unknown
Tempest in Eden,Sandra Brown,3.48,1560,Unknown,False,Standalone,,eng,4/1/2005,0.03653846153846154,Modest
The Killing of Monday Brown,Sandra West Prowell,3.45,92,Unknown,False,Standalone,,eng,7/1/1996,0.11956521739130435,Unknown
Un nuevo amanecer,Sandra Brown/Delia Mateovich,3.98,3,Unknown,False,Standalone,,spa,1/22/2002,0.3333333333333333,Unknown
Fanta C (Loveswept   #217),Sandra Brown,3.62,12,Unknown,True,Loveswept,217.0,eng,10/1/1987,0.08333333333333333,Unknown
Anhelos ocultos,Laura  Jordan/Sandra Brown/Camino Estañ Requeni,3.94,32,Unknown,False,Standalone,,spa,3/27/1996,0.25,Unknown
Schöne Lügen,Rachel Ryan/Sandra Brown,3.6,13,Unknown,False,Standalone,,ger,9/1/2001,0.07692307692307693,Unknown
Yesterday  I Cried,Iyanla Vanzant,4.23,2311,Unknown,False,Standalone,,en-US,3/2/2000,0.06533967979229771,Modest
The Communist Manifesto,Karl Marx/Friedrich Engels/Gareth Stedman Jones,3.55,75488,Unknown,False,Standalone,,eng,6/27/2002,0.035979228486646884,Popular
The Communist Manifesto and Other Revolutionary Writings: Marx  Marat  Paine  Mao  Gandhi  and Others,Bob Blaisdell/Karl Marx/Jean-Paul Marat/Tom Paine/Mao Zedong/Mahatma Gandhi,3.85,311,Unknown,False,Standalone,,eng,1/15/2003,0.05787781350482315,Niche
The Communist Manifesto with Related Documents,Karl Marx/Friedrich Engels/John E. Toews,3.55,97,Unknown,False,Standalone,,en-US,2/28/1999,0.05154639175257732,Unknown
The Communist Manifesto,Karl Marx/Friedrich Engels/Phil Gasper,3.55,138,Unknown,False,Standalone,,eng,10/1/2005,0.14492753623188406,Niche
The Communist Manifesto,Karl Marx/Friedrich Engels,3.55,138,Unknown,False,Standalone,,en-US,12/26/2005,0.13043478260869565,Niche
The Communist Manifesto and Other Writings,Karl Marx/Friedrich Engels/Martin Puchner,3.65,26,Unknown,False,Standalone,,eng,10/1/2005,0.0,Unknown
The Communist Manifesto,Karl Marx/Friedrich Engels/Samuel Moore,3.55,733,Unknown,False,Standalone,,eng,6/1/1948,0.07503410641200546,Niche
The Communist Manifesto (Great Ideas),Karl Marx/Gareth Stedman Jones/Friedrich Engels,3.55,251,Unknown,False,Standalone,,en-US,5/30/2006,0.05179282868525897,Niche
Paula Spencer,Roddy Doyle,3.78,1956,Unknown,False,Standalone,,en-US,1/1/2007,0.0950920245398773,Modest
Paddy Clarke Ha Ha Ha,Roddy Doyle,3.76,17042,Unknown,False,Standalone,,eng,6/4/1998,0.03438563548879239,Popular
Introducing Sartre (Introducing... S.),Philip Thody/Howard Read,3.58,53,Unknown,False,Standalone,,eng,4/24/2002,0.16981132075471697,Unknown
Colonialism and Neocolonialism,Jean-Paul Sartre/Azzedine Haddour,3.79,137,Unknown,False,Standalone,,eng,3/29/2006,0.08029197080291971,Niche
Tête-à-Tête: Simone de Beauvoir and Jean-Paul Sartre,Hazel Rowley,4.11,108,Unknown,False,Standalone,,eng,10/4/2005,0.14814814814814814,Niche
Jean-Paul Sartre: (The Giants of Philosophy),John  Compton/Charlton Heston,3.86,57,Unknown,False,Standalone,,eng,4/1/2006,0.07017543859649122,Unknown
Observations on the Feeling of the Beautiful and Sublime,Immanuel Kant/John T. Goldthwait,3.64,435,Unknown,False,Standalone,,eng,1/15/2004,0.05517241379310345,Niche
A Philosophical Enquiry into the Origin of our Ideas of the Sublime and Beautiful,Edmund Burke/Adam Phillips,3.76,1239,Unknown,False,Standalone,,eng,11/19/1998,0.043583535108958835,Modest
American Sublime: Poems,Elizabeth Alexander,3.8,196,Unknown,False,Standalone,,eng,10/1/2005,0.11224489795918367,Niche
Beauty and the Contemporary Sublime,Jeremy Gilbert-Rolfe,3.56,39,Unknown,False,Standalone,,eng,12/1/1999,0.1282051282051282,Unknown
Cigarettes Are Sublime,Richard Klein,3.81,138,Unknown,False,Standalone,,en-US,1/20/1995,0.13043478260869565,Niche
The Art of the Ridiculous Sublime: On David Lynch's Lost Highway,Slavoj Žižek/Marek Wieczorek,3.72,275,Unknown,False,Standalone,,eng,4/1/2000,0.08,Niche
Why Orwell Matters,Christopher Hitchens,3.93,2852,Unknown,False,Standalone,,eng,9/11/2003,0.06591865357643759,Modest
Shooting an Elephant,George Orwell,4.12,7029,Unknown,False,Standalone,,eng,6/5/2003,0.03627827571489543,Modest
Ape and Essence,Aldous Huxley,3.76,3733,Unknown,False,Standalone,,eng,8/25/1992,0.05277256897937316,Modest
Complete Essays 1  1920-25,Aldous Huxley/Robert S. Baker/James Sexton,4.33,16,Unknown,False,Standalone,,en-GB,10/30/2000,0.125,Unknown
The Mottled Lizard,Elspeth Huxley,4.01,311,Unknown,False,Standalone,,eng,3/25/1986,0.0932475884244373,Niche
Complete Essays 4  1936-38,Aldous Huxley/Robert S. Baker/James Sexton,4.29,7,Unknown,False,Standalone,,en-US,11/5/2001,0.2857142857142857,Unknown
Plato in 90 Minutes,Paul Strathern,3.23,515,Unknown,False,Standalone,,eng,9/1/1996,0.12233009708737864,Niche
The Atlantis Dialogue,Plato/Aaron Shepard/Benjamin Jowett,3.77,34,Unknown,False,Standalone,,en-GB,1/1/2001,0.08823529411764706,Unknown
Cancer Ward,Aleksandr Solzhenitsyn/Nicholas Bethell/David Burg,4.21,79,Unknown,False,Standalone,,eng,6/13/1995,0.12658227848101267,Unknown
Despair,Vladimir Nabokov,3.92,197,Unknown,False,Standalone,,eng,11/30/2000,0.116751269035533,Niche
Cliffs of Despair: A Journey to Suicide's Edge,Tom Hunt,3.73,70,Unknown,False,Standalone,,en-US,12/18/2007,0.17142857142857143,Unknown
Inconceivable: A Woman's Triumph Over Despair and Statistics,Julia Indichova/Christiane Northrup,3.83,170,Unknown,False,Standalone,,eng,10/9/2001,0.14705882352941177,Niche
Diary of a Man in Despair,Friedrich Reck-Malleczewen/Paul Rubens/Richard J. Evans,4.24,34,Unknown,False,Standalone,,eng,2/12/2013,0.14705882352941177,Unknown
Winston S. Churchill  Volume VIII: 'Never Despair ' 1945-1965,Martin  Gilbert,4.25,19,Unknown,False,Standalone,,eng,9/1/1988,0.05263157894736842,Unknown
Pnin,Vladimir Nabokov/David Lodge,3.9,13925,Unknown,False,Standalone,,eng,4/6/2004,0.06089766606822262,Popular
The Hunchback of Notre-Dame,Victor Hugo/Walter J. Cobb,4.0,140529,Unknown,False,Standalone,,eng,4/10/2001,0.01820264856364167,Bestseller
The Hunchback of Notre-Dame,Victor Hugo/Catherine Liu/Elizabeth McCracken,4.0,140,Unknown,False,Standalone,,en-US,11/2/2004,0.15714285714285714,Niche
The Art of the Hunchback of Notre Dame,Stephen Rebello/Walt Disney Company,4.44,7,Unknown,False,Standalone,,eng,11/21/1997,0.14285714285714285,Unknown
Art and Culture: Critical Essays,Clement Greenberg/Janice Horne,3.9,472,Unknown,False,Standalone,,eng,6/1/1971,0.03177966101694915,Niche
Readings for Meditation and Reflection,C.S. Lewis/Walter Hooper,4.32,272,Unknown,False,Standalone,,eng,1/5/1996,0.09926470588235294,Niche
C.S. Lewis and the Catholic Church,Joseph Pearce,3.88,165,Unknown,False,Standalone,,eng,3/17/2004,0.10303030303030303,Niche
The Collected Letters of C.S. Lewis  Volume 1: Family Letters  1905-1931,C.S. Lewis/Walter Hooper,4.36,121,Unknown,False,Standalone,,eng,6/29/2004,0.17355371900826447,Niche
Letters to Children,C.S. Lewis/Lyle Wesley Dorsett/Marjorie Lamp Mead/Douglas Gresham,4.19,1634,Unknown,False,Standalone,,eng,3/31/1999,0.08200734394124846,Modest
Cartas del diablo a su sobrino,C.S. Lewis/Miguel Marias,4.22,409,Unknown,False,Standalone,,spa,3/14/2006,0.13202933985330073,Niche
The Four Loves,C.S. Lewis,4.14,34681,Unknown,False,Standalone,,en-US,6/5/2002,0.03125630748825005,Popular
What Christians Believe,C.S. Lewis,4.24,566,Unknown,False,Standalone,,en-US,2/22/2005,0.12897526501766785,Niche
C. S. Lewis: Life  Works  and Legacy,Bruce L. Edwards/Diana Pavlac Glyer,4.43,6,Unknown,False,Standalone,,eng,4/30/2007,0.0,Unknown
Mere Christianity: Abolition of Man (Bonus Feature),C.S. Lewis/Geoffrey Howard/Robert Whitefield/Robert Whitfield,4.32,43,Unknown,False,Standalone,,eng,5/1/2006,0.13953488372093023,Unknown
The Art of Listening,Erich Fromm/Rainer Funk,4.12,290,Unknown,False,Standalone,,en-US,9/1/1998,0.05517241379310345,Niche
Beyond the Chains of Illusion: My Encounter with Marx and Freud,Erich Fromm/Rainer Funk,4.07,285,Unknown,False,Standalone,,eng,12/17/2006,0.07017543859649122,Niche
The Art of Loving by Erich Fromm: A True Story of a Japanese Woman,Lala Okamoto,1.67,3,Unknown,False,Standalone,,eng,10/31/2006,0.6666666666666666,Unknown
Marx's Concept of Man,Erich Fromm/T.B. Bottomore,4.02,556,Unknown,False,Standalone,,en-US,12/9/2004,0.06474820143884892,Niche
Meditations on First Philosophy,René Descartes/Donald A. Cress,3.71,16700,Unknown,False,Standalone,,eng,10/1/1993,0.021137724550898202,Popular
Meditations,Marcus Aurelius/Martin Hammond/Albert Wittstock/Diskin Clay,4.23,76332,Unknown,False,Standalone,,eng,4/27/2006,0.04200073363726877,Popular
Gulliver's Travels,Jonathan Swift/YKids,3.57,7,Unknown,False,Standalone,,en-US,7/1/2007,0.0,Unknown
The Sleepwalkers: A History of Man's Changing Vision of the Universe,Arthur Koestler/Herbert Butterfield,4.25,713,Unknown,False,Standalone,,en-US,6/5/1990,0.09396914446002805,Niche
Darkness at Noon,Arthur Koestler/Daphne Hardy,4.04,1307,Unknown,False,Standalone,,eng,10/17/2006,0.12318286151491967,Modest
The Thirteenth Tribe,Arthur Koestler,3.93,9,Unknown,False,Standalone,,eng,9/9/1977,0.3333333333333333,Unknown
The Act of Creation,Arthur Koestler,4.26,365,Unknown,False,Standalone,,en-US,12/7/1990,0.06575342465753424,Niche
The Ghost in the Machine,Arthur Koestler,4.0,472,Unknown,False,Standalone,,eng,12/7/1990,0.06991525423728813,Niche
The Case of the Midwife Toad,Arthur Koestler,3.79,166,Unknown,False,Standalone,,en-GB,4/12/1973,0.0963855421686747,Niche
The Invisible Writing,Arthur Koestler,4.31,115,Unknown,False,Standalone,,eng,9/1/2005,0.1391304347826087,Niche
Up in the Air,Walter Kirn,2.86,3504,Unknown,False,Standalone,,eng,9/24/2002,0.13984018264840184,Modest
Thumbsucker,Walter Kirn,3.44,1203,Unknown,False,Standalone,,eng,10/19/1999,0.09226932668329177,Modest
Crazy Lady!,Jane Leslie Conly,3.64,1510,Unknown,False,Standalone,,eng,1/19/1995,0.06622516556291391,Modest
Be the Person You Want to Find: Relationship and Self-Discovery,Cheri Huber/June Shiver,4.25,278,Unknown,False,Standalone,,eng,9/1/1997,0.07913669064748201,Niche
Making a Change for Good: A Guide to Compassionate Self-Discipline,Cheri Huber,3.93,304,Unknown,False,Standalone,,eng,3/13/2007,0.11842105263157894,Niche
The Total Library: Non-Fiction 1922-1986,Jorge Luis Borges/Suzanne Jill Levine/Esther Allen,4.52,164,Unknown,False,Standalone,,eng,1/18/2001,0.10365853658536585,Niche
Ficciones,Jorge Luis Borges/John Sturrock/Anthony Kerringan,4.45,424,Unknown,False,Standalone,,eng,5/25/1993,0.12735849056603774,Niche
Montaigne: Essays,Michel de Montaigne/J.M. Cohen,4.16,1214,Unknown,False,Standalone,,eng,7/1/1993,0.05930807248764415,Modest
The Complete Works,Michel de Montaigne/Donald M. Frame,4.44,166,Unknown,False,Standalone,,eng,4/29/2003,0.0783132530120482,Niche
The Complete Essays,Michel de Montaigne/M.A. Screech,4.24,10657,Unknown,False,Standalone,,eng,2/25/1993,0.027212161020925215,Popular
On Friendship,Michel de Montaigne/M.A. Screech,3.73,50,Unknown,False,Standalone,,eng,9/6/2005,0.12,Unknown
To America with Love: Letters from the Underground,Abbie Hoffman/Anita Hoffman,3.96,69,Unknown,False,Standalone,,eng,9/1/2000,0.043478260869565216,Unknown
The Stories (So Far),Deborah Eisenberg,4.0,209,Unknown,False,Standalone,,eng,3/13/1997,0.09090909090909091,Niche
Hellsing  Vol. 03 (Hellsing  #3),Kohta Hirano,4.37,4831,Unknown,True,Hellsing,3.0,en-US,6/15/2004,0.013040778306768785,Modest
Hellsing  Vol. 04 (Hellsing  #4),Kohta Hirano,4.28,2596,Unknown,True,Hellsing,4.0,eng,9/21/2004,0.02157164869029276,Modest
Verserade tankar,Lennart Hellsing/Fibben Hald,3.0,1,Unknown,False,Standalone,,swe,9/1/1999,0.0,Unknown
Reefer Madness: Sex  Drugs  and Cheap Labor in the American Black Market,Eric Schlosser,3.78,5330,Unknown,False,Standalone,,eng,4/1/2004,0.06622889305816135,Modest
Feeding the Future: From Fat to Famine  How to Solve the World's Food Crises,Andrew Heintzman/Evan Solomon/Eric Schlosser,3.48,2,Unknown,False,Standalone,,eng,9/20/2006,0.0,Unknown
Chew on This: Everything You Don't Want to Know About Fast Food,Eric Schlosser/Charles   Wilson,3.76,3745,Unknown,False,Standalone,,eng,5/10/2006,0.22456608811749,Modest
Shaken (Left Behind: The Kids  #23-25),Jerry B. Jenkins/Tim LaHaye/Chris Fabry,4.32,217,Unknown,False,Standalone,,eng,2/1/2005,0.009216589861751152,Niche
The Rapture: In the Twinkling of an Eye   (Before They Were Left Behind  #3),Tim LaHaye/Jerry B. Jenkins,4.15,2855,Unknown,True,Before They Were Left Behind,3.0,en-GB,2/1/2007,0.039929947460595444,Modest
Kingdom Come: The Final Victory (Left Behind  #13),Tim LaHaye/Jerry B. Jenkins,3.98,4148,Unknown,True,Left Behind,13.0,eng,4/3/2007,0.04267116682738669,Modest
John's Story: The Last Eyewitness (The Jesus Chronicles  #1),Tim LaHaye/Jerry B. Jenkins,3.94,1144,Unknown,True,The Jesus Chronicles,1.0,eng,12/1/2006,0.0944055944055944,Modest
Silenced: The Wrath of God Descends (Underground Zealot  #2),Jerry B. Jenkins,4.24,1532,Unknown,True,Underground Zealot,2.0,eng,3/1/2005,0.02610966057441253,Modest
Restless Till We Rest in You: 60 Reflections from the Writings of St. Augustine (Saints Speak Today),Augustine of Hippo,4.67,6,Unknown,False,Standalone,,eng,12/31/1998,0.16666666666666666,Unknown
A Woman in Berlin: Eight Weeks in the Conquered City: A Diary,Anonymous/Philip Boehm/Hans Magnus Enzensberger,4.33,6232,Unknown,False,Standalone,,eng,7/11/2006,0.11440949935815148,Modest
The Woman Warrior,Maxine Hong Kingston,3.73,21189,Unknown,False,Standalone,,eng,4/23/1989,0.05639718721978385,Popular
A Woman in Jerusalem,A.B. Yehoshua/Hillel Halkin,3.43,851,Unknown,False,Standalone,,en-US,8/14/2006,0.15511163337250294,Niche
The Kept Woman,Susan Donovan,3.81,4037,Unknown,False,Standalone,,eng,6/27/2006,0.035422343324250684,Modest
My Woman His Wife,Anna J.,4.38,971,Unknown,False,Standalone,,en-US,9/1/2006,0.06694129763130793,Niche
Woman Hollering Creek and Other Stories,Sandra Cisneros,4.04,8107,Unknown,False,Standalone,,eng,3/3/1992,0.04674972246206981,Modest
The Bean Trees (Greer Family  #1),Barbara Kingsolver,3.97,120383,Unknown,True,Greer Family,1.0,eng,3/1/1989,0.0439430816643546,Bestseller
The Crazyladies of Pearl Street,Trevanian,3.77,1063,Unknown,False,Standalone,,eng,6/6/2006,0.14769520225776106,Modest
The Summer of Katya,Trevanian,3.99,2257,Unknown,False,Standalone,,eng,6/28/2005,0.051395657953035,Modest
The Main,Trevanian,3.86,920,Unknown,False,Standalone,,eng,7/26/2005,0.034782608695652174,Niche
The Eiger Sanction (Jonathan Hemlock  #1),Trevanian,4.06,10385,Unknown,True,Jonathan Hemlock,1.0,eng,5/10/2005,0.01463649494463168,Popular
Time to Learn: How to Create High Schools That Serve All Students,George H. Wood/Theodore R. Sizer,3.5,8,Unknown,False,Standalone,,en-US,8/1/2005,0.25,Unknown
Scoop (Occupational Hazards  #1),Rene Gutteridge,3.61,460,Unknown,True,Occupational Hazards,1.0,eng,10/10/2006,0.11521739130434783,Niche
Brideshead Revisited,Evelyn Waugh,4.0,79045,Unknown,False,Standalone,,eng,1/30/1982,0.039003099500284646,Popular
Black Mischief,Evelyn Waugh,3.76,2421,Unknown,False,Standalone,,eng,8/30/2002,0.05452292441140025,Modest
The Complete Stories of Evelyn Waugh,Evelyn Waugh,3.99,765,Unknown,False,Standalone,,eng,9/20/2000,0.07450980392156863,Niche
Helena,Evelyn Waugh/George Weigel/Amy Welborn,3.6,772,Unknown,False,Standalone,,eng,3/1/2005,0.10621761658031088,Niche
Choo Choo (Carry Along Book & Cassette Favorites),Virginia Lee Burton,3.91,0,Unknown,False,Standalone,,eng,4/24/1989,0.0,
The Rise of Christianity,Rodney Stark,4.04,1363,Unknown,False,Standalone,,eng,5/9/1997,0.1107850330154072,Modest
The Rise of Christianity : A Sociologist Reconsiders History,Rodney Stark,4.04,44,Unknown,False,Standalone,,en-US,6/2/1996,0.11363636363636363,Unknown
Grand Theft Auto: San Andreas Official Strategy Guide,Rick Barba,4.04,73,Unknown,False,Standalone,,eng,10/25/2004,0.0684931506849315,Unknown
Rounding the Mark (Inspector Montalbano  #7),Andrea Camilleri/Stephen Sartarelli,4.07,2598,Unknown,True,Inspector Montalbano,7.0,eng,7/25/2006,0.06312548113933796,Modest
Excursion to Tindari (Inspector Montalbano #5),Andrea Camilleri/Stephen Sartarelli,4.03,3393,Unknown,True,Inspector Montalbano,5.0,eng,2/1/2005,0.05717653993516063,Modest
Voice of the Violin (Inspector Montalbano  #4),Andrea Camilleri/Stephen Sartarelli,4.03,3907,Unknown,True,Inspector Montalbano,4.0,eng,6/29/2004,0.06501151778858459,Modest
Andreas Gursky,Andreas Gursky/Peter Galassi,4.22,70,Unknown,False,Standalone,,eng,7/2/2002,0.05714285714285714,Unknown
Moon of the Spider (Diablo  #4),Richard A. Knaak,3.95,749,Unknown,True,Diablo,4.0,en-US,1/1/2006,0.021361815754339118,Niche
The Black Road (Diablo #2),Mel Odom,3.67,1224,Unknown,True,Diablo,2.0,eng,4/2/2002,0.014705882352941176,Modest
Legacy of Blood (Diablo  #1),Richard A. Knaak,3.77,2120,Unknown,True,Diablo,1.0,eng,5/1/2001,0.03207547169811321,Modest
The Kingdom of Shadow (Diablo  #3),Richard A. Knaak,3.93,1181,Unknown,True,Diablo,3.0,eng,8/1/2002,0.02032176121930567,Modest
Scales of the Serpent (Diablo: The Sin War  #2),Richard A. Knaak,3.86,866,Unknown,True,Diablo: The Sin War,2.0,eng,3/27/2007,0.03579676674364896,Niche
El Escorpion: La Marca del Diablo: El Escorpion: The Mark of the Devil,Stephen Desberg/Enrico Marini,3.84,20,Unknown,False,Standalone,,spa,10/1/2004,0.1,Unknown
Diablo II Ultimate Strategy Guide,Bart G. Farkas,3.81,31,Unknown,False,Standalone,,en-GB,10/31/2001,0.12903225806451613,Unknown
El Diablo Cojuelo,Luis Vélez de Guevara,3.06,13,Unknown,False,Standalone,,spa,1/11/2007,0.15384615384615385,Unknown
El diablo de la botella,Robert Louis Stevenson/Diana Castellanos/Eleonora Garcia Larralde,3.74,34,Unknown,False,Standalone,,spa,7/15/2018,0.058823529411764705,Unknown
Diabolo: Volume 1,Kei Kusunoki/Kaoru Ohashi,3.46,207,Unknown,False,Standalone,,en-US,11/1/2004,0.043478260869565216,Niche
Japan (Lonely Planet Guide),Chris Rowthorn/Ray Bartlett/Justin Ellis,4.05,736,Unknown,False,Standalone,,eng,10/1/2005,0.02717391304347826,Niche
Pink Box: Inside Japan's Sex Clubs,Joan Sinclair/James Farrer,4.11,260,Unknown,False,Standalone,,eng,10/1/2006,0.12307692307692308,Niche
Japan at War:  An Oral History,Haruko Taya Cook/Theodore F. Cook,4.34,718,Unknown,False,Standalone,,eng,10/1/1993,0.12116991643454039,Niche
Sister Bernadette's Barking Dog: The Quirky History and Lost Art of Diagramming Sentences,Kitty Burns Florey,3.59,705,Unknown,False,Standalone,,eng,10/1/2006,0.27092198581560284,Niche
A Three Dog Life,Abigail Thomas,3.74,191,Unknown,False,Standalone,,en-US,9/5/2006,0.24607329842931938,Niche
For the Love of a Dog: Understanding Emotion in You and Your Best Friend,Patricia B. McConnell,4.33,2132,Unknown,False,Standalone,,en-US,8/29/2006,0.06191369606003752,Modest
Malcolm X Speaks: Selected Speeches and Statements,Malcolm X/George Breitman,4.46,5018,Unknown,False,Standalone,,en-US,1/11/1994,0.013750498206456756,Modest
Martin and Malcolm and America: A Dream or a Nightmare?,James H. Cone,4.37,1311,Unknown,False,Standalone,,en-US,9/1/1992,0.028985507246376812,Modest
Under the Volcano,Malcolm Lowry,3.79,17894,Unknown,False,Standalone,,eng,4/26/2000,0.046775455459930705,Popular
The New Knighthood: A History of the Order of the Temple,Malcolm Barber,3.84,126,Unknown,False,Standalone,,eng,9/29/1995,0.05555555555555555,Niche
Malcolm X: A Graphic Biography,Andrew Helfer/Randy DuBurke,3.66,601,Unknown,False,Standalone,,eng,11/14/2006,0.17637271214642264,Niche
Who Are You?: 101 Ways of Seeing Yourself,Malcolm Godwin,3.48,263,Unknown,False,Standalone,,eng,1/1/2000,0.09885931558935361,Niche
Bosnia: A Short History,Noel Malcolm,4.07,38,Unknown,False,Standalone,,eng,8/1/2002,0.02631578947368421,Unknown
The Other Boleyn Girl,Philippa Gregory,4.06,3111,Unknown,False,Standalone,,eng,11/9/2004,0.12054001928640308,Modest
The Last Boleyn,Karen Harper,4.05,9097,Unknown,False,Standalone,,eng,2/28/2006,0.022534901615917334,Modest
The Rise and Fall of Anne Boleyn,Retha M. Warnicke,3.96,1336,Unknown,False,Standalone,,eng,7/26/1991,0.029191616766467067,Modest
The Secret Diary of Anne Boleyn,Robin Maxwell,3.8,5221,Unknown,False,Standalone,,eng,5/28/1998,0.05726872246696035,Modest
The Other Boleyn Girl,Philippa Gregory,4.06,1165,Unknown,False,Standalone,,eng,4/21/2001,0.09012875536480687,Modest
Lila: An Inquiry Into Morals (Phaedrus  #2),Robert M. Pirsig,3.78,5317,Unknown,True,Phaedrus,2.0,eng,11/1/1992,0.05473011096482979,Modest
Lila's Child: An Inquiry into Quality,Robert M. Pirsig/Dan Glover,3.58,54,Unknown,False,Standalone,,en-GB,1/14/2003,0.09259259259259259,Unknown
Swapping Lives,Jane Green,3.58,24513,Unknown,False,Standalone,,eng,6/13/2006,0.037367927222290216,Popular
Babyville,Jane Green,3.62,30815,Unknown,False,Standalone,,en-US,3/23/2004,0.017653740061658284,Popular
To Have and to Hold,Jane Green,3.63,22864,Unknown,False,Standalone,,eng,3/1/2005,0.019462911126662,Popular
Mr. Maybe,Jane Green,3.45,87217,Unknown,False,Standalone,,eng,6/11/2002,0.009539424653450588,Popular
Straight Talking,Jane Green,3.64,234,Unknown,False,Standalone,,en-GB,9/5/2002,0.05128205128205128,Niche
Spellbound,Jane Green,3.63,271,Unknown,False,Standalone,,en-US,12/4/2003,0.11070110701107011,Niche
Babyville,Jane Green,3.62,153,Unknown,False,Standalone,,en-US,5/27/2003,0.05228758169934641,Niche
This Christmas,Jane Green/Jennifer Coburn/Liz Ireland,3.19,1153,Unknown,False,Standalone,,eng,10/1/2009,0.0797918473547268,Modest
Bookends,Jane Green,3.72,226,Unknown,False,Standalone,,eng,6/11/2002,0.13716814159292035,Niche
Krik? Krak!: Récits,Edwidge Danticat/Nicole Tisserand,4.12,79,Unknown,False,Standalone,,fre,7/4/1997,0.12658227848101267,Unknown
Homelands: Women’s Journeys Across Race  Place  and Time,Patricia Justine Tumang/Edwidge Danticat/Jenesha de Rivera,4.43,42,Unknown,False,Standalone,,eng,12/21/2006,0.11904761904761904,Unknown
The Farming of Bones,Edwidge Danticat,4.07,6757,Unknown,False,Standalone,,eng,9/1/1999,0.09057273938138227,Modest
The Dew Breaker,Edwidge Danticat,3.8,5891,Unknown,False,Standalone,,eng,3/8/2005,0.0991342726192497,Modest
I Capture the Castle,Dodie Smith,4.0,65013,Unknown,False,Standalone,,eng,3/31/1998,0.09158168366326734,Popular
Conversations with Ernest Hemingway (Literary Conversations),Ernest Hemingway/Matthew J. Bruccoli,4.15,64,Unknown,False,Standalone,,eng,12/1/1986,0.09375,Unknown
The Rapture: Who Will Face the Tribulation,Tim LaHaye,3.5,4,Unknown,False,Standalone,,eng,3/1/2002,0.25,Unknown
The Regime: Evil Advances  (Before They Were Left Behind  #2),Tim LaHaye/Jerry B. Jenkins,4.11,3657,Unknown,True,Before They Were Left Behind,2.0,en-US,4/1/2006,0.029258955427946404,Modest
The Rising: Antichrist is Born  (Before They Were Left Behind  #1),Tim LaHaye/Jerry B. Jenkins,4.2,14475,Unknown,True,Before They Were Left Behind,1.0,eng,10/1/2005,0.013402417962003454,Popular
The Earth and Its Peoples: Volume II,Richard W. Bulliet/Daniel R. Headrick/David Northrup/Lyman L. Johnson/Pamela Kyle Crossley/Steven W. Hirsch/Steven Hirsch,4.07,9,Unknown,False,Standalone,,eng,5/9/2005,0.0,Unknown
